['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
39.0 , 4420.0 , 4607.17948718 , 4466.15384615 , 4207.69230769 , 4574.87179487 , 4580.0 , 4553.84615385 , 4286.15384615 , 4021.02564103 , 3869.23076923 , 4242.05128205 , 4195.8974359 , 4496.92307692 , 4493.84615385 , 1721.0 , 1692.0 , 21.377 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4422.56410256 , 4609.74358974 , 4464.61538462 , 4206.66666667 , 4574.35897436 , 4582.05128205 , 4552.30769231 , 4287.17948718 , 4020.51282051 , 3870.25641026 , 4242.56410256 , 4197.94871795 , 4494.35897436 , 4496.41025641 , 1719.0 , 1693.0 , 21.385 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4421.53846154 , 4612.82051282 , 4463.58974359 , 4205.64102564 , 4570.76923077 , 4580.0 , 4550.25641026 , 4284.61538462 , 4017.43589744 , 3866.66666667 , 4243.07692308 , 4197.94871795 , 4492.82051282 , 4494.35897436 , 1720.0 , 1693.0 , 21.393 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4420.51282051 , 4611.28205128 , 4464.61538462 , 4204.61538462 , 4572.82051282 , 4578.46153846 , 4551.79487179 , 4282.56410256 , 4017.43589744 , 3866.66666667 , 4242.56410256 , 4194.87179487 , 4493.84615385 , 4494.35897436 , 1720.0 , 1692.0 , 21.401 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4420.51282051 , 4608.71794872 , 4465.12820513 , 4206.15384615 , 4575.38461538 , 4578.97435897 , 4552.82051282 , 4279.48717949 , 4016.41025641 , 3866.15384615 , 4238.46153846 , 4190.25641026 , 4493.84615385 , 4494.35897436 , 1720.0 , 1693.0 , 21.408 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4421.02564103 , 4611.79487179 , 4464.61538462 , 4208.20512821 , 4574.35897436 , 4580.0 , 4551.79487179 , 4277.43589744 , 4011.28205128 , 3861.02564103 , 4235.8974359 , 4188.71794872 , 4491.28205128 , 4490.76923077 , 1719.0 , 1692.0 , 21.416 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4420.51282051 , 4613.33333333 , 4464.61538462 , 4207.69230769 , 4573.33333333 , 4580.0 , 4552.30769231 , 4276.92307692 , 4010.25641026 , 3862.56410256 , 4239.48717949 , 4190.76923077 , 4490.76923077 , 4491.28205128 , 1720.0 , 1693.0 , 21.424 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4421.02564103 , 4609.74358974 , 4467.17948718 , 4206.15384615 , 4572.82051282 , 4578.46153846 , 4553.33333333 , 4278.46153846 , 4015.8974359 , 3868.20512821 , 4241.53846154 , 4191.79487179 , 4492.82051282 , 4494.87179487 , 1720.0 , 1692.0 , 21.432 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4421.53846154 , 4611.79487179 , 4467.17948718 , 4206.15384615 , 4573.33333333 , 4576.92307692 , 4552.30769231 , 4278.97435897 , 4017.94871795 , 3867.17948718 , 4241.02564103 , 4191.79487179 , 4492.82051282 , 4494.87179487 , 1720.0 , 1693.0 , 21.441 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4421.02564103 , 4615.38461538 , 4465.12820513 , 4208.71794872 , 4573.33333333 , 4577.94871795 , 4552.30769231 , 4284.1025641 , 4017.43589744 , 3866.66666667 , 4243.58974359 , 4196.92307692 , 4493.84615385 , 4496.41025641 , 1720.0 , 1692.0 , 21.448 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4420.51282051 , 4611.79487179 , 4465.12820513 , 4210.25641026 , 4573.33333333 , 4580.0 , 4553.33333333 , 4283.58974359 , 4015.8974359 , 3869.23076923 , 4241.02564103 , 4196.92307692 , 4495.38461538 , 4498.97435897 , 1719.0 , 1693.0 , 21.455 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4421.53846154 , 4609.74358974 , 4467.17948718 , 4208.71794872 , 4573.84615385 , 4579.48717949 , 4552.82051282 , 4287.69230769 , 4024.1025641 , 3873.33333333 , 4245.12820513 , 4198.46153846 , 4500.51282051 , 4502.56410256 , 1721.0 , 1692.0 , 21.463 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4421.53846154 , 4613.33333333 , 4467.17948718 , 4206.15384615 , 4574.35897436 , 4578.97435897 , 4553.33333333 , 4289.74358974 , 4023.07692308 , 3868.71794872 , 4246.66666667 , 4197.94871795 , 4497.43589744 , 4498.46153846 , 1719.0 , 1692.0 , 21.471 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4420.0 , 4612.82051282 , 4467.69230769 , 4208.20512821 , 4574.35897436 , 4580.51282051 , 4552.82051282 , 4292.30769231 , 4024.61538462 , 3868.71794872 , 4247.69230769 , 4200.0 , 4497.94871795 , 4499.48717949 , 1720.0 , 1694.0 , 21.479 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4420.0 , 4611.28205128 , 4467.17948718 , 4209.74358974 , 4575.8974359 , 4581.53846154 , 4551.79487179 , 4291.79487179 , 4025.64102564 , 3870.25641026 , 4245.64102564 , 4199.48717949 , 4498.46153846 , 4502.56410256 , 1720.0 , 1692.0 , 21.487 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4422.05128205 , 4611.79487179 , 4467.17948718 , 4208.71794872 , 4575.8974359 , 4582.56410256 , 4553.33333333 , 4291.28205128 , 4022.56410256 , 3868.71794872 , 4244.1025641 , 4198.46153846 , 4497.94871795 , 4500.51282051 , 1720.0 , 1693.0 , 21.495 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4421.53846154 , 4612.82051282 , 4467.17948718 , 4208.71794872 , 4572.82051282 , 4583.58974359 , 4553.84615385 , 4289.74358974 , 4018.46153846 , 3865.64102564 , 4243.07692308 , 4195.8974359 , 4497.94871795 , 4496.92307692 , 1720.0 , 1692.0 , 21.502 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4420.0 , 4611.79487179 , 4465.64102564 , 4206.66666667 , 4572.30769231 , 4581.02564103 , 4552.82051282 , 4284.61538462 , 4014.87179487 , 3865.64102564 , 4240.0 , 4194.87179487 , 4494.35897436 , 4495.38461538 , 1720.0 , 1693.0 , 21.51 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4421.53846154 , 4613.33333333 , 4466.15384615 , 4204.61538462 , 4574.87179487 , 4580.0 , 4553.33333333 , 4284.1025641 , 4013.84615385 , 3866.66666667 , 4241.02564103 , 4196.92307692 , 4492.82051282 , 4496.41025641 , 1720.0 , 1692.0 , 21.518 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4421.53846154 , 4613.84615385 , 4465.12820513 , 4205.64102564 , 4573.84615385 , 4582.05128205 , 4553.84615385 , 4284.1025641 , 4014.35897436 , 3865.12820513 , 4240.51282051 , 4196.41025641 , 4491.79487179 , 4495.38461538 , 1720.0 , 1693.0 , 21.526 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4421.02564103 , 4611.79487179 , 4462.05128205 , 4207.17948718 , 4572.30769231 , 4582.05128205 , 4553.33333333 , 4281.53846154 , 4013.84615385 , 3864.1025641 , 4237.94871795 , 4193.84615385 , 4490.76923077 , 4495.38461538 , 1721.0 , 1692.0 , 21.534 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4421.53846154 , 4609.74358974 , 4463.58974359 , 4206.15384615 , 4574.35897436 , 4578.97435897 , 4553.84615385 , 4278.46153846 , 4012.30769231 , 3863.07692308 , 4238.97435897 , 4191.79487179 , 4489.23076923 , 4494.87179487 , 1719.0 , 1693.0 , 21.541 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4421.53846154 , 4611.28205128 , 4468.20512821 , 4205.64102564 , 4574.87179487 , 4580.0 , 4552.82051282 , 4276.41025641 , 4013.33333333 , 3864.61538462 , 4242.56410256 , 4191.79487179 , 4490.25641026 , 4493.33333333 , 1720.0 , 1693.0 , 21.549 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4420.51282051 , 4613.33333333 , 4464.61538462 , 4208.20512821 , 4572.82051282 , 4581.53846154 , 4551.79487179 , 4274.87179487 , 4011.79487179 , 3867.17948718 , 4241.53846154 , 4191.28205128 , 4493.84615385 , 4492.82051282 , 1719.0 , 1692.0 , 21.557 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4420.51282051 , 4612.30769231 , 4461.53846154 , 4208.20512821 , 4573.33333333 , 4580.51282051 , 4553.33333333 , 4278.46153846 , 4011.79487179 , 3868.20512821 , 4240.0 , 4191.79487179 , 4494.87179487 , 4494.87179487 , 1720.0 , 1693.0 , 21.565 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4421.02564103 , 4610.76923077 , 4464.1025641 , 4208.20512821 , 4574.35897436 , 4578.97435897 , 4553.33333333 , 4280.0 , 4017.43589744 , 3868.20512821 , 4241.53846154 , 4191.28205128 , 4492.30769231 , 4494.35897436 , 1720.0 , 1692.0 , 21.574 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4420.0 , 4610.76923077 , 4467.17948718 , 4207.17948718 , 4575.38461538 , 4580.51282051 , 4550.76923077 , 4287.69230769 , 4024.61538462 , 3870.25641026 , 4247.69230769 , 4195.8974359 , 4496.41025641 , 4496.41025641 , 1719.0 , 1693.0 , 21.582 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4420.0 , 4613.33333333 , 4464.61538462 , 4205.64102564 , 4575.8974359 , 4581.53846154 , 4551.28205128 , 4287.17948718 , 4018.97435897 , 3867.17948718 , 4242.56410256 , 4194.35897436 , 4500.0 , 4498.97435897 , 1720.0 , 1692.0 , 21.589 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4422.05128205 , 4613.33333333 , 4467.17948718 , 4207.69230769 , 4574.35897436 , 4581.53846154 , 4553.84615385 , 4290.25641026 , 4023.58974359 , 3869.74358974 , 4243.58974359 , 4198.46153846 , 4501.53846154 , 4504.61538462 , 1719.0 , 1693.0 , 21.596 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4422.05128205 , 4611.79487179 , 4467.69230769 , 4209.23076923 , 4575.38461538 , 4583.07692308 , 4552.30769231 , 4291.28205128 , 4025.12820513 , 3869.74358974 , 4246.66666667 , 4201.02564103 , 4499.48717949 , 4503.07692308 , 1720.0 , 1693.0 , 21.605 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4421.53846154 , 4612.30769231 , 4466.15384615 , 4208.20512821 , 4575.8974359 , 4583.58974359 , 4551.28205128 , 4290.76923077 , 4022.56410256 , 3868.71794872 , 4246.15384615 , 4202.56410256 , 4502.05128205 , 4500.0 , 1720.0 , 1693.0 , 21.612 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4421.53846154 , 4613.33333333 , 4465.64102564 , 4207.17948718 , 4575.38461538 , 4582.56410256 , 4552.82051282 , 4289.74358974 , 4019.48717949 , 3868.20512821 , 4242.56410256 , 4199.48717949 , 4500.0 , 4497.94871795 , 1720.0 , 1692.0 , 21.62 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4421.53846154 , 4611.28205128 , 4466.15384615 , 4207.69230769 , 4574.35897436 , 4579.48717949 , 4552.82051282 , 4288.71794872 , 4019.48717949 , 3868.20512821 , 4244.1025641 , 4196.41025641 , 4497.94871795 , 4496.92307692 , 1719.0 , 1693.0 , 21.627 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4422.05128205 , 4612.30769231 , 4466.15384615 , 4208.71794872 , 4571.28205128 , 4579.48717949 , 4552.82051282 , 4288.71794872 , 4018.97435897 , 3868.71794872 , 4243.58974359 , 4195.8974359 , 4499.48717949 , 4496.41025641 , 1721.0 , 1693.0 , 21.636 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4422.05128205 , 4613.33333333 , 4467.17948718 , 4208.71794872 , 4570.25641026 , 4581.53846154 , 4552.82051282 , 4283.07692308 , 4013.84615385 , 3867.17948718 , 4238.46153846 , 4194.87179487 , 4496.41025641 , 4494.35897436 , 1719.0 , 1692.0 , 21.644 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4422.05128205 , 4611.79487179 , 4467.69230769 , 4208.71794872 , 4574.87179487 , 4580.51282051 , 4552.82051282 , 4283.07692308 , 4013.33333333 , 3865.64102564 , 4238.97435897 , 4194.35897436 , 4492.82051282 , 4494.87179487 , 1720.0 , 1694.0 , 21.651 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4421.02564103 , 4609.74358974 , 4465.64102564 , 4208.20512821 , 4575.8974359 , 4578.46153846 , 4553.84615385 , 4284.61538462 , 4015.8974359 , 3866.66666667 , 4240.0 , 4193.84615385 , 4491.28205128 , 4494.35897436 , 1720.0 , 1692.0 , 21.66 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4420.0 , 4609.74358974 , 4463.07692308 , 4207.69230769 , 4569.23076923 , 4576.92307692 , 4552.82051282 , 4279.48717949 , 4014.87179487 , 3867.17948718 , 4237.43589744 , 4193.33333333 , 4490.76923077 , 4492.30769231 , 1719.0 , 1693.0 , 21.668 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4419.48717949 , 4610.76923077 , 4464.61538462 , 4206.66666667 , 4568.20512821 , 4577.43589744 , 4551.28205128 , 4274.35897436 , 4012.82051282 , 3865.12820513 , 4237.43589744 , 4190.76923077 , 4490.76923077 , 4491.79487179 , 1720.0 , 1692.0 , 21.676 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4420.51282051 , 4611.28205128 , 4465.64102564 , 4206.66666667 , 4572.30769231 , 4577.43589744 , 4551.79487179 , 4276.92307692 , 4011.79487179 , 3865.64102564 , 4238.97435897 , 4190.25641026 , 4492.82051282 , 4494.87179487 , 1719.0 , 1692.0 , 21.683 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4422.05128205 , 4611.79487179 , 4464.1025641 , 4208.20512821 , 4573.33333333 , 4580.0 , 4553.84615385 , 4281.02564103 , 4012.30769231 , 3866.15384615 , 4240.0 , 4192.82051282 , 4492.30769231 , 4497.43589744 , 1720.0 , 1693.0 , 21.691 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4422.05128205 , 4611.28205128 , 4467.17948718 , 4210.25641026 , 4571.28205128 , 4582.56410256 , 4552.30769231 , 4284.1025641 , 4017.43589744 , 3865.64102564 , 4241.53846154 , 4197.43589744 , 4492.30769231 , 4497.94871795 , 1720.0 , 1692.0 , 21.698 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4419.48717949 , 4611.79487179 , 4468.20512821 , 4209.23076923 , 4570.76923077 , 4583.58974359 , 4551.28205128 , 4283.07692308 , 4018.46153846 , 3865.64102564 , 4241.02564103 , 4195.38461538 , 4493.84615385 , 4497.43589744 , 1720.0 , 1692.0 , 21.706 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4420.51282051 , 4611.79487179 , 4465.64102564 , 4207.17948718 , 4573.33333333 , 4583.58974359 , 4552.82051282 , 4287.69230769 , 4020.51282051 , 3871.28205128 , 4244.61538462 , 4196.92307692 , 4500.0 , 4499.48717949 , 1719.0 , 1693.0 , 21.714 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4424.1025641 , 4610.76923077 , 4465.64102564 , 4207.69230769 , 4574.35897436 , 4582.05128205 , 4552.30769231 , 4287.17948718 , 4019.48717949 , 3869.74358974 , 4244.1025641 , 4198.46153846 , 4500.51282051 , 4495.8974359 , 1720.0 , 1693.0 , 21.721 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4423.07692308 , 4610.25641026 , 4468.20512821 , 4209.74358974 , 4574.87179487 , 4581.53846154 , 4552.30769231 , 4292.82051282 , 4025.12820513 , 3869.74358974 , 4246.66666667 , 4203.07692308 , 4502.05128205 , 4497.94871795 , 1719.0 , 1693.0 , 21.729 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4422.05128205 , 4610.76923077 , 4466.15384615 , 4209.23076923 , 4575.38461538 , 4580.0 , 4554.35897436 , 4296.41025641 , 4025.12820513 , 3870.25641026 , 4247.69230769 , 4201.53846154 , 4501.53846154 , 4501.53846154 , 1720.0 , 1692.0 , 21.737 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4423.58974359 , 4611.79487179 , 4467.69230769 , 4208.20512821 , 4574.35897436 , 4578.46153846 , 4555.38461538 , 4295.8974359 , 4024.1025641 , 3870.25641026 , 4248.20512821 , 4201.53846154 , 4498.97435897 , 4500.0 , 1720.0 , 1692.0 , 21.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4422.56410256 , 4613.84615385 , 4469.74358974 , 4207.69230769 , 4573.33333333 , 4580.51282051 , 4554.35897436 , 4290.76923077 , 4022.56410256 , 3868.71794872 , 4243.58974359 , 4201.53846154 , 4496.41025641 , 4494.35897436 , 1720.0 , 1692.0 , 21.753 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4421.02564103 , 4612.82051282 , 4465.12820513 , 4205.64102564 , 4573.84615385 , 4580.0 , 4553.84615385 , 4286.66666667 , 4019.48717949 , 3868.71794872 , 4241.02564103 , 4200.51282051 , 4495.38461538 , 4495.38461538 , 1720.0 , 1693.0 , 21.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4422.05128205 , 4611.28205128 , 4462.56410256 , 4205.64102564 , 4574.87179487 , 4579.48717949 , 4553.84615385 , 4288.71794872 , 4019.48717949 , 3868.20512821 , 4242.56410256 , 4197.94871795 , 4496.41025641 , 4496.41025641 , 1720.0 , 1692.0 , 21.768 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4421.02564103 , 4613.84615385 , 4463.58974359 , 4206.66666667 , 4573.33333333 , 4581.02564103 , 4553.84615385 , 4286.15384615 , 4018.46153846 , 3865.64102564 , 4241.53846154 , 4193.33333333 , 4495.8974359 , 4492.30769231 , 1719.0 , 1693.0 , 21.776 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4422.05128205 , 4614.87179487 , 4463.58974359 , 4208.71794872 , 4574.35897436 , 4581.02564103 , 4552.82051282 , 4282.05128205 , 4017.43589744 , 3867.69230769 , 4240.0 , 4191.28205128 , 4494.35897436 , 4491.79487179 , 1720.0 , 1692.0 , 21.785 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4425.12820513 , 4612.82051282 , 4463.07692308 , 4207.69230769 , 4575.8974359 , 4580.0 , 4551.79487179 , 4280.51282051 , 4016.92307692 , 3868.71794872 , 4240.0 , 4193.33333333 , 4490.76923077 , 4492.82051282 , 1719.0 , 1692.0 , 21.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4420.51282051 , 4611.79487179 , 4464.61538462 , 4206.66666667 , 4572.30769231 , 4578.97435897 , 4552.30769231 , 4277.43589744 , 4014.87179487 , 3865.12820513 , 4238.97435897 , 4192.30769231 , 4488.71794872 , 4489.74358974 , 1720.0 , 1694.0 , 21.801 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4416.41025641 , 4609.23076923 , 4464.61538462 , 4208.71794872 , 4568.71794872 , 4580.51282051 , 4554.35897436 , 4273.84615385 , 4012.30769231 , 3863.07692308 , 4236.41025641 , 4188.20512821 , 4489.23076923 , 4488.71794872 , 1720.0 , 1692.0 , 21.81 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4420.51282051 , 4607.69230769 , 4463.58974359 , 4211.28205128 , 4573.33333333 , 4581.53846154 , 4555.38461538 , 4280.51282051 , 4016.92307692 , 3866.15384615 , 4238.97435897 , 4192.82051282 , 4490.25641026 , 4495.8974359 , 1719.0 , 1693.0 , 21.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4423.07692308 , 4609.23076923 , 4463.07692308 , 4209.74358974 , 4577.43589744 , 4580.0 , 4553.84615385 , 4285.12820513 , 4020.0 , 3866.66666667 , 4239.48717949 , 4193.84615385 , 4490.76923077 , 4496.92307692 , 1720.0 , 1692.0 , 21.823 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4420.0 , 4611.28205128 , 4465.12820513 , 4206.15384615 , 4575.38461538 , 4579.48717949 , 4552.30769231 , 4284.61538462 , 4021.02564103 , 3867.69230769 , 4240.51282051 , 4195.38461538 , 4495.8974359 , 4496.41025641 , 1719.0 , 1692.0 , 21.837 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4420.51282051 , 4609.23076923 , 4466.66666667 , 4207.69230769 , 4573.33333333 , 4581.02564103 , 4552.82051282 , 4284.1025641 , 4021.02564103 , 3869.23076923 , 4241.02564103 , 4197.43589744 , 4496.92307692 , 4497.43589744 , 1720.0 , 1693.0 , 21.842 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4423.07692308 , 4606.66666667 , 4468.20512821 , 4210.25641026 , 4574.87179487 , 4581.02564103 , 4553.33333333 , 4293.84615385 , 4027.69230769 , 3870.76923077 , 4247.17948718 , 4202.56410256 , 4498.97435897 , 4500.0 , 1720.0 , 1692.0 , 21.848 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4423.58974359 , 4610.76923077 , 4466.15384615 , 4208.71794872 , 4575.8974359 , 4579.48717949 , 4554.35897436 , 4294.35897436 , 4022.56410256 , 3867.69230769 , 4246.66666667 , 4200.0 , 4497.94871795 , 4496.41025641 , 1719.0 , 1692.0 , 21.854 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4422.05128205 , 4615.38461538 , 4465.64102564 , 4207.17948718 , 4575.8974359 , 4580.51282051 , 4555.38461538 , 4292.30769231 , 4023.58974359 , 3869.23076923 , 4245.12820513 , 4200.51282051 , 4500.51282051 , 4496.92307692 , 1719.0 , 1692.0 , 21.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4421.02564103 , 4614.35897436 , 4465.64102564 , 4208.20512821 , 4575.38461538 , 4580.0 , 4555.38461538 , 4291.79487179 , 4028.20512821 , 3871.28205128 , 4245.64102564 , 4201.53846154 , 4500.51282051 , 4498.46153846 , 1720.0 , 1692.0 , 21.87 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4422.56410256 , 4611.79487179 , 4463.58974359 , 4208.71794872 , 4573.84615385 , 4576.92307692 , 4553.33333333 , 4292.82051282 , 4025.64102564 , 3870.76923077 , 4245.64102564 , 4197.94871795 , 4497.43589744 , 4494.87179487 , 1719.0 , 1691.0 , 21.879 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4423.58974359 , 4611.28205128 , 4463.07692308 , 4206.66666667 , 4576.41025641 , 4579.48717949 , 4554.35897436 , 4291.28205128 , 4020.51282051 , 3869.23076923 , 4244.61538462 , 4198.46153846 , 4495.8974359 , 4493.33333333 , 1720.0 , 1693.0 , 21.887 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4419.48717949 , 4608.71794872 , 4465.64102564 , 4205.12820513 , 4576.41025641 , 4582.56410256 , 4554.35897436 , 4286.66666667 , 4018.46153846 , 3867.17948718 , 4243.07692308 , 4198.46153846 , 4493.33333333 , 4493.84615385 , 1720.0 , 1692.0 , 21.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4420.0 , 4609.23076923 , 4466.15384615 , 4205.12820513 , 4571.28205128 , 4583.07692308 , 4552.82051282 , 4287.17948718 , 4020.0 , 3867.17948718 , 4242.56410256 , 4194.35897436 , 4492.82051282 , 4495.38461538 , 1719.0 , 1693.0 , 21.901 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4425.12820513 , 4611.28205128 , 4463.07692308 , 4206.66666667 , 4570.76923077 , 4582.56410256 , 4551.79487179 , 4284.61538462 , 4017.43589744 , 3867.17948718 , 4242.05128205 , 4192.30769231 , 4494.35897436 , 4496.41025641 , 1721.0 , 1692.0 , 21.909 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4423.07692308 , 4609.23076923 , 4462.05128205 , 4208.20512821 , 4573.33333333 , 4580.0 , 4551.79487179 , 4281.53846154 , 4015.8974359 , 3867.17948718 , 4239.48717949 , 4194.35897436 , 4493.84615385 , 4495.38461538 , 1719.0 , 1693.0 , 21.917 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4418.46153846 , 4611.28205128 , 4465.64102564 , 4207.17948718 , 4573.33333333 , 4576.92307692 , 4552.82051282 , 4281.02564103 , 4016.41025641 , 3867.17948718 , 4236.41025641 , 4193.33333333 , 4490.76923077 , 4494.87179487 , 1720.0 , 1693.0 , 21.925 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4420.0 , 4615.38461538 , 4467.17948718 , 4207.69230769 , 4574.87179487 , 4577.94871795 , 4552.82051282 , 4279.48717949 , 4014.87179487 , 3866.66666667 , 4235.38461538 , 4188.71794872 , 4487.17948718 , 4492.30769231 , 1719.0 , 1692.0 , 21.933 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4422.56410256 , 4612.82051282 , 4464.1025641 , 4208.71794872 , 4576.92307692 , 4582.56410256 , 4551.79487179 , 4277.43589744 , 4013.33333333 , 3867.69230769 , 4235.38461538 , 4188.71794872 , 4489.23076923 , 4492.30769231 , 1720.0 , 1693.0 , 21.94 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4422.56410256 , 4610.25641026 , 4463.58974359 , 4208.71794872 , 4572.82051282 , 4582.05128205 , 4552.30769231 , 4281.02564103 , 4016.92307692 , 3869.74358974 , 4236.92307692 , 4191.79487179 , 4493.33333333 , 4493.84615385 , 1720.0 , 1692.0 , 21.948 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4421.53846154 , 4611.28205128 , 4465.64102564 , 4207.17948718 , 4571.79487179 , 4578.46153846 , 4552.82051282 , 4282.56410256 , 4017.94871795 , 3869.23076923 , 4240.51282051 , 4191.28205128 , 4491.28205128 , 4494.87179487 , 1720.0 , 1693.0 , 21.956 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4420.0 , 4610.25641026 , 4468.71794872 , 4208.20512821 , 4574.87179487 , 4578.46153846 , 4552.30769231 , 4286.66666667 , 4020.0 , 3869.74358974 , 4245.64102564 , 4196.41025641 , 4493.84615385 , 4498.97435897 , 1720.0 , 1692.0 , 21.964 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4420.0 , 4611.79487179 , 4466.66666667 , 4210.76923077 , 4575.38461538 , 4580.51282051 , 4553.33333333 , 4286.15384615 , 4017.43589744 , 3868.71794872 , 4241.53846154 , 4196.92307692 , 4496.92307692 , 4497.94871795 , 1720.0 , 1694.0 , 21.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4423.07692308 , 4613.84615385 , 4464.61538462 , 4209.23076923 , 4574.87179487 , 4578.46153846 , 4554.35897436 , 4289.74358974 , 4022.56410256 , 3870.76923077 , 4244.1025641 , 4200.51282051 , 4501.53846154 , 4499.48717949 , 1720.0 , 1692.0 , 21.98 , 0.0 , 0.0 , 0.0 , 0.0 , 

